trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
91,True,"{'a': 0.0, 'e': 0.0}",20,3,26.068414345517674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0.0, 'e': 0.0}",25,7,27.288283670756602,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0.0, 'e': 0.0}",20,2,30.525502485486737,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0.0, 'e': 0.0}",25,16,14.457501805513463,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0.0, 'e': 0.0}",20,0,31.726727659988462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0.0, 'e': 0.0}",25,3,32.44574091330731,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0.0, 'e': 0.0}",20,0,24.579563845747007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,True,"{'a': 0.0, 'e': 0.0}",20,6,27.91230892365094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0.0, 'e': 0.0}",25,0,12.426762390724274,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
100,True,"{'a': 0.0, 'e': 0.0}",25,1,32.80117201133667,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
